#   lamda     c0    c1      c2
 199.7047    3.1566E+01    8.0422E-03    1.0256E-04
 199.7147    3.1559E+01    7.5769E-03    9.6769E-05
 199.7248    3.1543E+01    6.9705E-03    9.4640E-05
 199.7348    3.1542E+01    6.9056E-03    9.3982E-05
 199.7448    3.1505E+01    6.9546E-03    1.0924E-04
 199.7548    3.1508E+01    7.1320E-03    1.1002E-04
 199.7648    3.1497E+01    7.6940E-03    1.1925E-04
 199.7748    3.1493E+01    8.5272E-03    1.3772E-04
 199.7848    3.1483E+01    7.8308E-03    1.2955E-04
 199.7948    3.1483E+01    8.2180E-03    1.3943E-04
 199.8048    3.1490E+01    8.2713E-03    1.3563E-04
 199.8148    3.1489E+01    8.5791E-03    1.4400E-04
 199.8248    3.1488E+01    8.7133E-03    1.4710E-04
 199.8348    3.1509E+01    8.7139E-03    1.3536E-04
 199.8448    3.1517E+01    9.5360E-03    1.3502E-04
 199.8548    3.1518E+01    9.0016E-03    1.1214E-04
 199.8648    3.1539E+01    9.0376E-03    9.4978E-05
 199.8748    3.1563E+01    9.5529E-03    8.4771E-05
 199.8848    3.1557E+01    8.9697E-03    6.5875E-05
 199.8948    3.1561E+01    9.2534E-03    6.9863E-05
 199.9048    3.1549E+01    8.0775E-03    5.2157E-05
 199.9148    3.1521E+01    7.3152E-03    4.9904E-05
 199.9248    3.1488E+01    7.0029E-03    4.9534E-05
 199.9348    3.1460E+01    7.0893E-03    6.1072E-05
 199.9448    3.1439E+01    6.8886E-03    6.6194E-05
 199.9548    3.1440E+01    6.9321E-03    6.5283E-05
 199.9648    3.1430E+01    6.9578E-03    6.9300E-05
 199.9748    3.1432E+01    7.0503E-03    7.0034E-05
 199.9848    3.1398E+01    7.0415E-03    8.0997E-05
 199.9948    3.1383E+01    7.6894E-03    9.8354E-05
 200.0048    3.1370E+01    8.1519E-03    1.0671E-04
 200.0148    3.1377E+01    8.8389E-03    1.1612E-04
 200.0248    3.1389E+01    8.4804E-03    1.0191E-04
 200.0348    3.1389E+01    7.2246E-03    7.7474E-05
 200.0448    3.1382E+01    6.4746E-03    6.5190E-05
 200.0548    3.1375E+01    6.3076E-03    5.9640E-05
 200.0648    3.1354E+01    7.3685E-03    8.7744E-05
 200.0748    3.1348E+01    8.0047E-03    1.0258E-04
 200.0848    3.1338E+01    8.3322E-03    1.0700E-04
 200.0948    3.1337E+01    8.7795E-03    1.1242E-04
 200.1048    3.1308E+01    8.1813E-03    1.1019E-04
 200.1148    3.1316E+01    8.1908E-03    1.0720E-04
 200.1248    3.1319E+01    7.7428E-03    9.2175E-05
 200.1348    3.1319E+01    8.0267E-03    9.5797E-05
 200.1448    3.1323E+01    8.9333E-03    1.1828E-04
 200.1548    3.1310E+01    8.8929E-03    1.2747E-04
 200.1648    3.1274E+01    8.9733E-03    1.4296E-04
 200.1748    3.1250E+01    8.6671E-03    1.4776E-04
 200.1848    3.1233E+01    8.9665E-03    1.6457E-04
 200.1948    3.1253E+01    9.1430E-03    1.6163E-04
 200.2048    3.1263E+01    7.8350E-03    1.2595E-04
 200.2148    3.1292E+01    7.5597E-03    1.0567E-04
 200.2248    3.1305E+01    6.9479E-03    8.9099E-05
 200.2348    3.1277E+01    7.0158E-03    9.7882E-05
 200.2448    3.1261E+01    8.2805E-03    1.2492E-04
 200.2548    3.1236E+01    8.9108E-03    1.4459E-04
 200.2648    3.1217E+01    9.4298E-03    1.6088E-04
 200.2748    3.1213E+01    9.0748E-03    1.5402E-04
 200.2848    3.1222E+01    8.3241E-03    1.3345E-04
 200.2949    3.1248E+01    7.8374E-03    1.1357E-04
 200.3049    3.1268E+01    7.4599E-03    9.9729E-05
 200.3149    3.1251E+01    8.2030E-03    1.2451E-04
 200.3249    3.1252E+01    7.5793E-03    1.1454E-04
 200.3349    3.1247E+01    7.4910E-03    1.1548E-04
 200.3449    3.1268E+01    7.6393E-03    1.0633E-04
 200.3549    3.1277E+01    7.5111E-03    9.9760E-05
 200.3649    3.1284E+01    7.9299E-03    1.0090E-04
 200.3749    3.1282E+01    7.6301E-03    8.9694E-05
 200.3849    3.1280E+01    7.5166E-03    8.0827E-05
 200.3949    3.1245E+01    7.6317E-03    9.8525E-05
 200.4049    3.1234E+01    7.9672E-03    1.1043E-04
 200.4149    3.1231E+01    7.6515E-03    1.0730E-04
 200.4249    3.1242E+01    7.6542E-03    1.0854E-04
 200.4349    3.1238E+01    7.5061E-03    1.1076E-04
 200.4449    3.1240E+01    7.6860E-03    1.1562E-04
 200.4549    3.1250E+01    8.0375E-03    1.1833E-04
 200.4649    3.1267E+01    8.7974E-03    1.2370E-04
 200.4749    3.1251E+01    9.4722E-03    1.4344E-04
 200.4849    3.1239E+01    1.0438E-02    1.6648E-04
 200.4949    3.1236E+01    1.0076E-02    1.6406E-04
 200.5049    3.1233E+01    1.0331E-02    1.7195E-04
 200.5149    3.1232E+01    9.7041E-03    1.5942E-04
 200.5249    3.1228E+01    9.4064E-03    1.6024E-04
 200.5349    3.1246E+01    9.5927E-03    1.5817E-04
 200.5449    3.1262E+01    9.4652E-03    1.4343E-04
 200.5549    3.1260E+01    8.5289E-03    1.1445E-04
 200.5649    3.1274E+01    8.5361E-03    9.9953E-05
 200.5749    3.1264E+01    8.5152E-03    9.7673E-05
 200.5849    3.1251E+01    8.9496E-03    1.0905E-04
 200.5949    3.1228E+01    8.5629E-03    1.1213E-04
 200.6049    3.1206E+01    8.8614E-03    1.3231E-04
 200.6149    3.1204E+01    8.6669E-03    1.3079E-04
 200.6249    3.1196E+01    8.5574E-03    1.2890E-04
 200.6349    3.1175E+01    8.3256E-03    1.3235E-04
 200.6449    3.1171E+01    8.5664E-03    1.3669E-04
 200.6549    3.1152E+01    8.9660E-03    1.4889E-04
 200.6649    3.1153E+01    9.4932E-03    1.5914E-04
 200.6749    3.1158E+01    9.9436E-03    1.6219E-04
 200.6849    3.1138E+01    9.2126E-03    1.5269E-04
 200.6949    3.1149E+01    9.1182E-03    1.4193E-04
 200.7049    3.1151E+01    8.6853E-03    1.2998E-04
 200.7149    3.1148E+01    7.9354E-03    1.1983E-04
 200.7249    3.1157E+01    7.4449E-03    1.0846E-04
 200.7349    3.1153E+01    6.5286E-03    9.3065E-05
 200.7449    3.1129E+01    5.8896E-03    9.0692E-05
 200.7549    3.1129E+01    6.0152E-03    9.5112E-05
 200.7649    3.1123E+01    6.2949E-03    1.0264E-04
 200.7749    3.1130E+01    6.3582E-03    1.0206E-04
 200.7849    3.1141E+01    6.0760E-03    9.1770E-05
 200.7949    3.1162E+01    6.0371E-03    8.3380E-05
 200.8049    3.1150E+01    6.1408E-03    9.0217E-05
 200.8149    3.1151E+01    6.4161E-03    9.6733E-05
 200.8249    3.1130E+01    6.3649E-03    1.0228E-04
 200.8349    3.1134E+01    6.7374E-03    1.1152E-04
 200.8449    3.1127E+01    6.8967E-03    1.1571E-04
 200.8549    3.1128E+01    7.4780E-03    1.2728E-04
 200.8650    3.1115E+01    7.8002E-03    1.3506E-04
 200.8750    3.1098E+01    7.5661E-03    1.3713E-04
 200.8850    3.1099E+01    8.6152E-03    1.5197E-04
 200.8950    3.1095E+01    8.3528E-03    1.4921E-04
 200.9050    3.1093E+01    8.7094E-03    1.5632E-04
 200.9150    3.1096E+01    8.4565E-03    1.5385E-04
 200.9250    3.1097E+01    8.2748E-03    1.4724E-04
 200.9350    3.1084E+01    7.6517E-03    1.3888E-04
 200.9450    3.1094E+01    8.7143E-03    1.4927E-04
 200.9550    3.1103E+01    8.8789E-03    1.4578E-04
 200.9650    3.1114E+01    8.3986E-03    1.3166E-04
 200.9750    3.1123E+01    8.1789E-03    1.2496E-04
 200.9850    3.1122E+01    8.9745E-03    1.4504E-04
 200.9950    3.1134E+01    7.9832E-03    1.2337E-04
 201.0050    3.1141E+01    7.6950E-03    1.1430E-04
 201.0150    3.1138E+01    7.7638E-03    1.1331E-04
 201.0250    3.1117E+01    7.9611E-03    1.2378E-04
 201.0350    3.1107E+01    7.8675E-03    1.2522E-04
 201.0450    3.1097E+01    7.3803E-03    1.2301E-04
 201.0550    3.1088E+01    6.6289E-03    1.1285E-04
 201.0650    3.1085E+01    5.5593E-03    9.2916E-05
 201.0750    3.1100E+01    5.3353E-03    8.1262E-05
 201.0850    3.1107E+01    4.5130E-03    5.9777E-05
 201.0950    3.1121E+01    4.3453E-03    4.7696E-05
 201.1050    3.1129E+01    4.4787E-03    4.7949E-05
 201.1150    3.1135E+01    4.6695E-03    5.1789E-05
 201.1250    3.1139E+01    4.6262E-03    5.2027E-05
 201.1350    3.1159E+01    4.8963E-03    5.3573E-05
 201.1450    3.1167E+01    4.3978E-03    3.7517E-05
 201.1550    3.1159E+01    5.3953E-03    5.9354E-05
 201.1650    3.1154E+01    5.3782E-03    6.1613E-05
 201.1750    3.1156E+01    5.4859E-03    6.4391E-05
 201.1850    3.1148E+01    6.2167E-03    7.9514E-05
 201.1950    3.1128E+01    5.7634E-03    8.3395E-05
 201.2050    3.1123E+01    5.6373E-03    8.2919E-05
 201.2150    3.1126E+01    5.3830E-03    7.7675E-05
 201.2250    3.1142E+01    5.9268E-03    7.8183E-05
 201.2350    3.1154E+01    6.5530E-03    8.7495E-05
 201.2450    3.1157E+01    6.9676E-03    9.7035E-05
 201.2550    3.1173E+01    7.3639E-03    1.0086E-04
 201.2650    3.1190E+01    7.7800E-03    1.0326E-04
 201.2750    3.1201E+01    7.5578E-03    9.3631E-05
 201.2850    3.1223E+01    8.2255E-03    9.8288E-05
 201.2950    3.1218E+01    7.7044E-03    9.3728E-05
 201.3050    3.1211E+01    7.8591E-03    9.9949E-05
 201.3150    3.1208E+01    8.3530E-03    1.1264E-04
 201.3250    3.1199E+01    8.9222E-03    1.3311E-04
 201.3350    3.1210E+01    8.7690E-03    1.2812E-04
 201.3450    3.1229E+01    8.7452E-03    1.2016E-04
 201.3550    3.1239E+01    8.5381E-03    1.1055E-04
 201.3650    3.1228E+01    7.0046E-03    8.7956E-05
 201.3750    3.1234E+01    6.7140E-03    8.1813E-05
 201.3850    3.1223E+01    6.7928E-03    8.6124E-05
 201.3950    3.1219E+01    7.7112E-03    1.0436E-04
 201.4050    3.1222E+01    8.5607E-03    1.1950E-04
 201.4150    3.1244E+01    9.3784E-03    1.2433E-04
 201.4250    3.1247E+01    9.4832E-03    1.2189E-04
 201.4351    3.1268E+01    8.9710E-03    1.0224E-04
 201.4451    3.1285E+01    8.4964E-03    8.7689E-05
 201.4551    3.1285E+01    8.1727E-03    8.3562E-05
 201.4651    3.1268E+01    6.8556E-03    6.6280E-05
 201.4751    3.1248E+01    6.6250E-03    6.8930E-05
 201.4851    3.1244E+01    7.3815E-03    8.3846E-05
 201.4951    3.1250E+01    7.2051E-03    7.9683E-05
 201.5051    3.1245E+01    6.7664E-03    7.0443E-05
 201.5151    3.1253E+01    6.5851E-03    6.8101E-05
 201.5251    3.1241E+01    6.8014E-03    8.5516E-05
 201.5351    3.1252E+01    7.6386E-03    1.0284E-04
 201.5451    3.1248E+01    6.8523E-03    9.1972E-05
 201.5551    3.1237E+01    6.7648E-03    9.7514E-05
 201.5651    3.1241E+01    6.7366E-03    9.5783E-05
 201.5751    3.1240E+01    5.2816E-03    6.5999E-05
 201.5851    3.1234E+01    5.2952E-03    6.7677E-05
 201.5951    3.1243E+01    6.6697E-03    9.8114E-05
 201.6051    3.1256E+01    7.6551E-03    1.1974E-04
 201.6151    3.1262E+01    7.6908E-03    1.1670E-04
 201.6251    3.1277E+01    8.3047E-03    1.2440E-04
 201.6351    3.1302E+01    8.5058E-03    1.1974E-04
 201.6451    3.1310E+01    7.6281E-03    9.3010E-05
 201.6551    3.1281E+01    6.3044E-03    7.7922E-05
 201.6651    3.1285E+01    6.5416E-03    8.2077E-05
 201.6751    3.1281E+01    6.9191E-03    9.3277E-05
 201.6851    3.1263E+01    5.6157E-03    7.7537E-05
 201.6951    3.1249E+01    5.5130E-03    8.2005E-05
 201.7051    3.1242E+01    4.8618E-03    6.9522E-05
 201.7151    3.1254E+01    4.4172E-03    5.1941E-05
 201.7251    3.1244E+01    4.1134E-03    4.5740E-05
 201.7351    3.1260E+01    4.9978E-03    6.1177E-05
 201.7451    3.1266E+01    4.5598E-03    4.9976E-05
 201.7551    3.1274E+01    5.2915E-03    5.9089E-05
 201.7651    3.1267E+01    5.6866E-03    7.2600E-05
 201.7751    3.1288E+01    6.6956E-03    8.5811E-05
 201.7851    3.1290E+01    6.4357E-03    7.9896E-05
 201.7951    3.1292E+01    5.8523E-03    7.1161E-05
 201.8051    3.1308E+01    5.8062E-03    6.6659E-05
 201.8151    3.1328E+01    5.5193E-03    6.1207E-05
 201.8251    3.1335E+01    4.2439E-03    3.1339E-05
 201.8351    3.1353E+01    4.7554E-03    2.8144E-05
 201.8451    3.1348E+01    4.7705E-03    2.6307E-05
 201.8551    3.1349E+01    3.7591E-03    5.7528E-06
 201.8651    3.1347E+01    3.2423E-03   -4.0699E-06
 201.8751    3.1325E+01    2.5731E-03   -4.7112E-06
 201.8851    3.1328E+01    1.9422E-03   -1.2202E-05
 201.8951    3.1329E+01    2.8369E-03    1.1318E-05
 201.9051    3.1350E+01    3.0181E-03    7.0489E-06
 201.9151    3.1336E+01    3.3482E-03    2.1398E-05
 201.9251    3.1348E+01    4.7596E-03    4.6578E-05
 201.9351    3.1352E+01    5.1092E-03    5.5781E-05
 201.9451    3.1396E+01    5.2639E-03    3.9832E-05
 201.9551    3.1385E+01    4.9684E-03    3.8070E-05
 201.9651    3.1416E+01    4.9853E-03    3.2636E-05
 201.9751    3.1422E+01    5.1490E-03    3.8668E-05
 201.9851    3.1414E+01    5.4473E-03    5.6676E-05
 201.9952    3.1366E+01    4.6780E-03    6.8843E-05
 202.0052    3.1349E+01    6.3368E-03    1.1679E-04
 202.0152    3.1339E+01    6.7783E-03    1.3735E-04
 202.0252    3.1355E+01    6.5757E-03    1.3331E-04
 202.0352    3.1358E+01    6.5313E-03    1.3091E-04
 202.0452    3.1370E+01    5.8031E-03    1.1604E-04
 202.0552    3.1373E+01    6.0305E-03    1.1960E-04
 202.0652    3.1377E+01    6.3459E-03    1.2031E-04
 202.0752    3.1385E+01    5.8733E-03    1.0341E-04
 202.0852    3.1401E+01    5.9551E-03    9.7516E-05
 202.0952    3.1438E+01    6.1323E-03    8.2994E-05
 202.1052    3.1456E+01    5.3662E-03    6.0700E-05
 202.1152    3.1487E+01    5.1987E-03    4.5329E-05
 202.1252    3.1522E+01    5.7876E-03    4.6736E-05
 202.1352    3.1546E+01    6.7165E-03    5.7287E-05
 202.1452    3.1542E+01    6.6185E-03    5.5674E-05
 202.1552    3.1532E+01    6.9264E-03    6.9833E-05
 202.1652    3.1548E+01    6.8240E-03    6.2480E-05
 202.1752    3.1558E+01    7.2379E-03    6.7139E-05
 202.1852    3.1565E+01    6.9448E-03    6.1573E-05
 202.1952    3.1596E+01    8.5081E-03    8.6527E-05
 202.2052    3.1625E+01    9.9007E-03    1.0904E-04
 202.2152    3.1608E+01    9.2994E-03    1.1045E-04
 202.2252    3.1607E+01    1.0122E-02    1.2553E-04
 202.2352    3.1611E+01    1.0737E-02    1.3528E-04
 202.2452    3.1598E+01    1.1187E-02    1.4525E-04
 202.2552    3.1581E+01    1.1798E-02    1.6040E-04
 202.2652    3.1574E+01    1.0517E-02    1.3271E-04
 202.2752    3.1589E+01    1.1075E-02    1.4065E-04
 202.2852    3.1561E+01    9.0990E-03    1.1877E-04
 202.2952    3.1530E+01    7.2693E-03    1.0965E-04
 202.3052    3.1555E+01    7.3619E-03    1.0612E-04
 202.3152    3.1563E+01    6.1722E-03    8.7792E-05
 202.3252    3.1575E+01    6.8091E-03    9.6393E-05
 202.3352    3.1582E+01    6.7779E-03    9.2972E-05
 202.3452    3.1602E+01    5.7107E-03    6.6765E-05
 202.3552    3.1623E+01    6.2523E-03    7.2253E-05
 202.3652    3.1624E+01    6.1935E-03    7.6228E-05
 202.3752    3.1642E+01    6.7719E-03    8.9737E-05
 202.3852    3.1668E+01    7.7994E-03    1.0215E-04
 202.3952    3.1692E+01    8.1505E-03    1.0240E-04
 202.4052    3.1689E+01    7.7145E-03    9.4048E-05
 202.4152    3.1687E+01    7.0277E-03    8.3132E-05
 202.4252    3.1707E+01    7.4662E-03    8.5963E-05
 202.4352    3.1729E+01    7.9080E-03    8.5563E-05
 202.4452    3.1728E+01    7.3778E-03    7.8961E-05
 202.4552    3.1718E+01    6.5016E-03    7.0490E-05
 202.4652    3.1705E+01    5.5102E-03    5.7109E-05
 202.4752    3.1721E+01    5.4915E-03    5.2844E-05
 202.4852    3.1706E+01    4.0304E-03    4.0947E-05
 202.4952    3.1701E+01    3.6559E-03    4.4935E-05
 202.5052    3.1700E+01    3.9023E-03    5.8290E-05
 202.5152    3.1686E+01    4.0110E-03    8.0711E-05
 202.5252    3.1673E+01    4.0243E-03    9.4435E-05
 202.5352    3.1649E+01    3.7668E-03    1.0485E-04
 202.5452    3.1651E+01    5.0633E-03    1.3060E-04
 202.5553    3.1676E+01    5.2258E-03    1.2476E-04
 202.5653    3.1701E+01    5.2125E-03    1.1923E-04
 202.5753    3.1703E+01    4.2463E-03    1.0173E-04
 202.5853    3.1710E+01    3.6596E-03    8.5385E-05
 202.5953    3.1705E+01    3.1716E-03    8.0035E-05
 202.6053    3.1732E+01    3.1393E-03    6.5474E-05
 202.6153    3.1752E+01    3.3925E-03    6.5188E-05
 202.6253    3.1790E+01    5.1564E-03    8.7510E-05
 202.6353    3.1786E+01    3.9357E-03    6.6662E-05
 202.6453    3.1774E+01    3.3885E-03    6.4820E-05
 202.6553    3.1772E+01    2.5752E-03    5.4887E-05
 202.6653    3.1787E+01    3.2119E-03    6.4512E-05
 202.6753    3.1795E+01    3.6501E-03    7.4363E-05
 202.6853    3.1798E+01    3.2296E-03    7.3570E-05
 202.6953    3.1777E+01    2.6888E-03    8.7389E-05
 202.7053    3.1780E+01    1.9380E-03    8.4527E-05
 202.7153    3.1815E+01    3.1939E-03    1.0304E-04
 202.7253    3.1815E+01    3.2978E-03    1.0861E-04
 202.7353    3.1834E+01    4.4930E-03    1.2729E-04
 202.7453    3.1862E+01    5.9912E-03    1.4710E-04
 202.7553    3.1882E+01    6.4646E-03    1.4801E-04
 202.7653    3.1897E+01    6.5845E-03    1.4612E-04
 202.7753    3.1889E+01    6.4070E-03    1.5451E-04
 202.7853    3.1946E+01    8.1211E-03    1.7521E-04
 202.7953    3.1979E+01    8.4221E-03    1.7204E-04
 202.8053    3.2001E+01    8.1147E-03    1.5957E-04
 202.8153    3.1998E+01    7.7881E-03    1.5770E-04
 202.8253    3.2000E+01    7.5986E-03    1.5642E-04
 202.8353    3.1995E+01    7.0020E-03    1.5147E-04
 202.8453    3.2000E+01    7.0185E-03    1.4910E-04
 202.8553    3.1989E+01    6.1876E-03    1.4039E-04
 202.8653    3.2012E+01    6.8091E-03    1.4570E-04
 202.8753    3.2044E+01    7.2840E-03    1.4248E-04
 202.8853    3.2063E+01    6.6737E-03    1.2555E-04
 202.8953    3.2056E+01    5.5308E-03    1.0547E-04
 202.9053    3.2074E+01    5.0885E-03    8.9624E-05
 202.9153    3.2109E+01    5.6249E-03    8.9733E-05
 202.9253    3.2129E+01    5.2636E-03    7.6342E-05
 202.9353    3.2131E+01    5.2221E-03    7.6328E-05
 202.9453    3.2134E+01    5.7364E-03    8.4700E-05
 202.9553    3.2126E+01    5.9401E-03    9.4531E-05
 202.9653    3.2130E+01    6.1006E-03    1.0101E-04
 202.9753    3.2135E+01    5.7770E-03    9.5364E-05
 202.9853    3.2146E+01    5.0834E-03    8.0746E-05
 202.9953    3.2165E+01    4.1817E-03    6.0579E-05
 203.0053    3.2176E+01    3.9203E-03    5.8361E-05
 203.0153    3.2197E+01    3.6521E-03    4.4789E-05
 203.0253    3.2217E+01    4.8906E-03    6.8402E-05
 203.0353    3.2208E+01    4.8358E-03    8.3113E-05
 203.0453    3.2182E+01    4.2292E-03    9.3654E-05
 203.0553    3.2193E+01    4.2138E-03    9.9012E-05
 203.0653    3.2191E+01    4.8195E-03    1.2660E-04
 203.0753    3.2196E+01    5.3384E-03    1.4198E-04
 203.0853    3.2175E+01    5.2925E-03    1.5441E-04
 203.0953    3.2201E+01    5.0885E-03    1.3391E-04
 203.1054    3.2206E+01    4.3417E-03    1.1708E-04
 203.1154    3.2226E+01    4.3667E-03    1.1650E-04
 203.1254    3.2248E+01    5.5325E-03    1.3190E-04
 203.1354    3.2318E+01    5.7675E-03    1.0589E-04
 203.1454    3.2328E+01    4.8579E-03    8.7146E-05
 203.1554    3.2349E+01    4.9095E-03    7.9508E-05
 203.1654    3.2344E+01    3.9672E-03    7.1485E-05
 203.1754    3.2361E+01    3.5745E-03    6.0080E-05
 203.1854    3.2367E+01    3.2831E-03    6.0176E-05
 203.1954    3.2369E+01    3.6735E-03    7.7403E-05
 203.2054    3.2360E+01    2.8460E-03    7.2397E-05
 203.2154    3.2367E+01    2.8860E-03    7.3994E-05
 203.2254    3.2393E+01    3.0433E-03    6.6435E-05
 203.2354    3.2420E+01    4.3159E-03    7.9966E-05
 203.2454    3.2439E+01    3.6306E-03    6.5371E-05
 203.2554    3.2459E+01    4.2887E-03    7.6881E-05
 203.2654    3.2464E+01    4.2928E-03    8.0540E-05
 203.2754    3.2459E+01    3.5900E-03    6.9695E-05
 203.2854    3.2491E+01    5.0233E-03    9.3651E-05
 203.2954    3.2497E+01    6.4278E-03    1.2598E-04
 203.3054    3.2495E+01    5.8289E-03    1.1721E-04
 203.3154    3.2485E+01    5.9444E-03    1.2704E-04
 203.3254    3.2513E+01    6.1086E-03    1.2992E-04
 203.3354    3.2524E+01    7.2173E-03    1.5444E-04
 203.3454    3.2519E+01    5.8513E-03    1.3616E-04
 203.3554    3.2529E+01    5.7941E-03    1.3703E-04
 203.3654    3.2543E+01    6.2399E-03    1.4768E-04
 203.3754    3.2554E+01    6.5480E-03    1.5496E-04
 203.3854    3.2585E+01    6.8839E-03    1.5411E-04
 203.3954    3.2595E+01    6.4195E-03    1.4502E-04
 203.4054    3.2616E+01    5.8833E-03    1.3010E-04
 203.4154    3.2625E+01    5.2797E-03    1.1673E-04
 203.4254    3.2659E+01    4.7997E-03    9.5751E-05
 203.4354    3.2689E+01    4.4966E-03    7.6754E-05
 203.4454    3.2736E+01    4.7270E-03    6.3175E-05
 203.4554    3.2730E+01    4.5882E-03    6.4065E-05
 203.4654    3.2742E+01    4.5258E-03    6.4693E-05
 203.4754    3.2740E+01    4.5562E-03    7.2837E-05
 203.4854    3.2765E+01    6.0507E-03    1.0412E-04
 203.4954    3.2781E+01    6.7303E-03    1.2258E-04
 203.5054    3.2797E+01    6.4063E-03    1.1713E-04
 203.5154    3.2804E+01    6.2414E-03    1.2075E-04
 203.5254    3.2811E+01    4.7370E-03    9.9955E-05
 203.5354    3.2813E+01    4.0853E-03    9.7111E-05
 203.5454    3.2830E+01    4.7083E-03    1.1265E-04
 203.5554    3.2828E+01    4.3497E-03    1.1307E-04
 203.5654    3.2839E+01    4.9748E-03    1.2431E-04
 203.5754    3.2862E+01    5.7234E-03    1.2653E-04
 203.5854    3.2869E+01    5.5660E-03    1.2180E-04
 203.5954    3.2846E+01    4.7559E-03    1.2081E-04
 203.6054    3.2865E+01    4.7155E-03    1.1546E-04
 203.6154    3.2870E+01    3.5942E-03    9.5977E-05
 203.6254    3.2883E+01    3.0036E-03    8.1677E-05
 203.6354    3.2925E+01    3.2645E-03    7.6348E-05
 203.6454    3.2955E+01    4.1390E-03    8.6499E-05
 203.6555    3.2986E+01    5.6461E-03    1.0827E-04
 203.6655    3.3005E+01    6.0394E-03    1.1872E-04
 203.6755    3.3022E+01    6.4234E-03    1.3274E-04
 203.6855    3.3027E+01    6.2982E-03    1.3579E-04
 203.6955    3.3019E+01    4.6899E-03    1.1178E-04
 203.7055    3.3074E+01    5.9808E-03    1.1488E-04
 203.7155    3.3096E+01    5.9179E-03    1.1217E-04
